id,host_location,host_neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,availability_365
9.1244870718121e+17,,Central Vancouver,Downtown,49.2788408,-123.107399,Private House,Entire home/apt,3,1,2,$153.00,166
9.12490294905663e+17,,East Vancouver,Mount Pleasant,49.2569141,-123.08883,Private House,Entire home/apt,6,2,3,$200.00,356
9.12493456676691e+17,"Vancouver, Canada",,Fairview,49.2605476,-123.1406583,Private House,Entire home/apt,2,1,1,$167.00,178
9.12610676577764e+17,,Central Vancouver,West End,49.28602,-123.13497,Private Room,Private room,1,1 shared,1,$159.00,149
9.12663487294765e+17,"Burnaby, Canada",Kitsilano,Kitsilano,49.26844,-123.18439,Private House,Entire home/apt,6,1,3,$130.00,170
9.12925970585391e+17,"Vancouver, Canada",South Vancouver,Victoria-Fraserview,49.21341,-123.07508,Private House,Entire home/apt,5,1.5,3,$102.00,40
9.13254521481024e+17,"Vancouver, Canada",Marpole,Downtown Eastside,49.2800197996418,-123.109868826071,Private Apartment,Entire home/apt,6,2,3,$148.00,59
9.13355217308649e+17,"Vancouver, Canada",,Hastings-Sunrise,49.2823736,-123.0530741,Private House,Entire home/apt,4,1,2,$95.00,179
9.13689178509484e+17,"Vancouver, Canada",Knight,Kensington-Cedar Cottage,49.2444143630268,-123.061565575864,Private Guest Suite,Entire home/apt,3,1.5,2,$110.00,146
9.13818651553735e+17,"Vancouver, Canada",West End,Downtown,49.2751876340628,-123.128207868493,Private Apartment,Entire home/apt,3,1,2,$124.00,344
